entryid,station,tempdew,pressure,wind,vis,auto,datetime,rmk,weather,skycover,needfix,obsdate
228,KATL,22/20,2987,30005,10,0,91152,AO2 SLP104 60000 T02220200 10228 20222 52003,NA,FEW008;SCT014;BKN020;BKN250,0,20210909
229,KATL,23/21,2987,29007,10,0,91052,AO2 SLP104 SCT008 V BKN BINOVC T02280206,NA,SCT008;BKN014;OVC022,0,20210909
230,KATL,23/21,2987,30008,10,0,91049,AO2 BINOVC,NA,FEW008;OVC022,0,20210909
231,KATL,23/21,2986,27008,10,0,91006,AO2 BINOVC T02280211,NA,BKN008;BKN013;OVC020,0,20210909
232,KATL,23/21,2986,31005,10,0,90952,AO2 SLP100 SCT008 V BKN BINOVC T02280211,NA,SCT008;BKN013;OVC022,0,20210909
233,KATL,23/21,2985,28005,10,0,90942,AO2 T02280211,NA,SCT008;BKN012;BKN025,0,20210909
234,KATL,23/21,2985,25005,10,0,90852,AO2 SLP099 BINOVC 60000 T02280211 56009,NA,BKN009;BKN013;OVC019,0,20210909
235,KATL,23/21,2986,24004,10,0,90752,AO2 RAB07E16 SLP101 P0000 T02280211,NA,BKN007;OVC012,0,20210909
236,KATL,23/21,2987,23004,10,0,90652,AO2 SLP104 T02280211,NA,BKN007;BKN012;OVC050,0,20210909
237,KATL,23/21,2988,21005,10,0,90552,AO2 SLP109 BINOVC T02280211 10244 20228 58004,NA,BKN008;OVC014,0,20210909
238,KATL,23/21,2990,22004,10,0,90529,AO2 T02280211,NA,BKN008;OVC014,0,20210909
239,KATL,23/21,2990,23008,10,0,90520,AO2 T02280211,NA,SCT008;BKN012;BKN050;OVC200,0,20210909
240,KATL,23/21,2990,20006,10,0,90452,AO2 SLP115 T02280211 402890217,NA,SCT008;BKN015;BKN050;OVC200,0,20210909
241,KATL,23/21,2990,19005,10,0,90352,AO2 SLP115 T02280211,NA,SCT008;BKN017;BKN050;BKN200,0,20210909
242,KATL,23/21,2990,VRB04,10,0,90252,AO2 SLP114 T02280211 50006,NA,FEW015;BKN200;BKN250,0,20210909
243,KATL,23/21,2990,20003,10,0,90152,AO2 SLP117 T02330211,NA,BKN065;BKN200;BKN250,0,20210909
244,KATL,24/21,2989,22006,10,0,90052,AO2 SLP113 LTG DSNT N CB DSNT N T02390206,NA,FEW025;SCT100;BKN200;BKN250,0,20210909
245,KATL,24/21,2988,20007,10,0,82352,AO2 SLP108 T02440211 10289 20244 55000,NA,FEW025;SCT100;BKN200;OVC250,0,20210908
246,KATL,26/22,2988,22007,10,0,82252,AO2 LTG DSNT N AND NE SLP107 CB DSNT N-NE T02560217,NA,FEW025;SCT140;BKN200;OVC250,0,20210908
247,KATL,26/22,2987,20009G19,10,0,82152,AO2 LTG DSNT N AND NE SLP104 CB DSNT N-NE T02610217,NA,FEW025;SCT120;BKN150;OVC200,0,20210908
248,KATL,27/22,2988,21009,10,0,82052,AO2 LTG DSNT NE AND SW SLP108 CB DSNT N NE SE SW TCU W-N-NE T02670222 55013,NA,FEW026TCU;SCT065;SCT120;BKN200,0,20210908
249,KATL,28/22,2988,19010,10,0,81952,AO2 SLP108 CB DSNT ALQDS TCU E-S DSNT N-NE SW T02830217,NA,FEW026TCU;SCT060;BKN200;BKN250,0,20210908
250,KATL,28/22,2989,22007,10,0,81852,AO2 SLP111 CB DSNT N E-S-SW TCU DSNT ALQDS T02830222,NA,FEW024;SCT060;BKN200;BKN250,0,20210908
251,KATL,28/22,2992,21007,10,0,81752,AO2 SLP120 CB DSNT NW-NE T02830222 10289 20217 58016,NA,FEW022;BKN200;BKN250,0,20210908
252,KATL,27/23,2996,22006,10,0,81652,AO2 SLP133 T02670228,NA,SCT015;BKN200;BKN250,0,20210908
253,KATL,26/22,2996,17005,10,0,81630,AO2 T02560222,NA,SCT014;BKN200;BKN250,0,20210908
254,KATL,25/22,2997,21007,10,0,81552,AO2 SLP140 BINOVC T02500222,NA,OVC013,0,20210908
255,KATL,24/22,2997,0,9,0,81452,AO2 SLP138 T02440222 52004,NA,BKN010;BKN180;BKN250,0,20210908
256,KATL,24/22,2996,28004,8,0,81352,AO2 SLP135 T02390217,NA,BKN007;BKN140;BKN250,0,20210908
257,KATL,23/22,2996,27003,7,0,81345,AO2 T02330217,NA,BKN006;BKN140;BKN250,0,20210908
258,KATL,1/2SM,2996,24004,2,0,81252,AO2 SFC VIS 4 SLP137 VIS LWR S-SW CIG 002V005 TWRINC T02220211,BR,BKN003;OVC006,0,20210908
259,KATL,1/2SM,2996,19005,2,0,81240,AO2 SFC VIS 6 TWRINC T02220211,BR,BKN003;OVC008,0,20210908
260,KATL,22/21,2996,21003,7,0,81213,AO2 T02220206,NA,FEW004;BKN008,0,20210908
261,KATL,22/21,2996,19003,8,0,81152,AO2 SLP135 70017 T02170206 10233 20217 50001,NA,FEW005;SCT150;SCT250,0,20210908
262,KATL,22/21,2996,16003,7,0,81052,AO2 SLP135 T02220206,NA,FEW005;SCT150;SCT250,0,20210908
263,KATL,22/21,2996,8005,8,0,80952,AO2 SLP136 VIS LWR NW-NE T02220211,NA,FEW005;SCT150,0,20210908
264,KATL,23/21,2995,6003,10,0,80852,AO2 SLP132 T02280211 55008 $,NA,FEW006;SCT100;SCT180;BKN250,1,20210908
265,KATL,23/21,2992,24006,10,0,80752,AO2 SLP123 TSE30 TS DSIPTD T02280211 $,NA,FEW080;SCT180;BKN250,1,20210908
266,KATL,23/21,2993,23005,10,0,80732,AO2 TSE30 TS DSIPTD T02280211 $,NA,FEW018;FEW032;SCT080;BKN250,1,20210908
267,KATL,23/21,2996,18003,10,0,80652,AO2 SLP135 FRQ LTGIC VC SW & DSNT SE TS VC SW MOV NE CB DSNT SE T02280211 $,VCTS,FEW018CB;FEW032;SCT080;SCT150;BKN220;BKN250,1,20210908
268,KATL,23/21,2998,10004,10,0,80552,AO2 SLP141 TSE15B27E42 FRQ LTGICCG DSNT SE TS MOV SE CB DSNT E-SE 60003 T02330211 10267 20228 50007 $,NA,FEW018;FEW032;SCT080;SCT150;SCT220;SCT250,1,20210908
269,KATL,23/21,2998,11004,10,0,80543,AO2 TSE15B27E42 FRQ LTGICCG DSNT SE TS MOV SE CB DSNT E-SE T02330211 $,NA,FEW018;SCT032;SCT080;SCT150;SCT180;SCT250,1,20210908
270,KATL,24/21,2999,5007,10,0,80529,AO2 TSE15B27 OCNL LTGICCG VC SE TS VC SE MOV E CB DSNT NE-SE T02390206 $,VCTS,FEW018CB;SCT032;SCT080;SCT150;BKN180;BKN250,1,20210908
271,KATL,24/21,2999,5006,10,0,80516,AO2 TSE15 OCNL LTGICCG DSNT NE-E TS MOV E CB DSNT NE-SE T02390206 $,NA,SCT018;SCT032;SCT150;BKN180;BKN250,1,20210908
272,KATL,23/21,3000,3007,10,0,80452,AO2 RAE03 SLP149 TSB45 FRQ LTGICCG VC NE DSNT NW-NE TS VC NE DSNT NW-NE MOV NE P0000 T02280206 402940217 $,VCTS,SCT020CB;BKN032;BKN070;OVC150,1,20210908
273,KATL,23/21,3000,34006,10,0,80445,AO2 RAE03 TSB45 FRQ LTGICCG VC NE DSNT NW-NE TS VC NE DSNT NW-NE MOV NE P0000 T02280206 $,VCTS,SCT020CB;BKN032;BKN070;OVC150,1,20210908
274,KATL,23/21,2997,31005,7,0,80352,AO2 WSHFT 0259 PRESRR SLP139 RAB25 TSE36 CONS LTG DSNT NW-NE P0003 T02280206 $,#NAME?,FEW020;SCT040;BKN070;BKN150;OVC200,1,20210908
275,KATL,23/20,2992,17009,7,0,80336,AO2 WSHFT 0259 RAB25 TSE36 CONS LTG DSNT NW-NE TS DSIPTD P0001 T02330200 $,#NAME?,FEW020;SCT050;BKN100;BKN150;OVC200,1,20210908
276,KATL,24/21,2997,22013G24,10,0,80313,AO2 WSHFT 0259 FRQ LTGICCG S-W-NW DSNT NW-NE TS S-W-NW DSNT NW-NE MOV NE T02440211 $,TS,FEW008;BKN020CB;BKN045;OVC200,1,20210908
277,KATL,25/23,2996,14006,9,0,80252,AO2 PRESFR SLP134 TSB51 FRQ LTGICCG VC S-SW DSNT NW-NE TS VC S-SW DSNT NW-NE MOV NE T02500228 50003 $,VCTS,FEW025CB;SCT045;BKN150;BKN250,1,20210908
278,KATL,26/23,2997,12005,10,0,80152,AO2 SLP138 TSB05E24 LTG DSNT NE SE S-SW NW CB DSNT ALQDS T02560228 $,NA,FEW030;SCT150;BKN200;BKN250,1,20210908
279,KATL,26/23,2996,10007,10,0,80124,AO2 TSB05E24 TS DSIPTD LTG DSNT SE S-SW TCU E-SE T02560228 $,NA,FEW030TCU;SCT150;BKN200;BKN250,1,20210908
280,KATL,26/23,2996,9007,10,0,80106,AO2 TSB05 OCNL LTGICCG VC SE TS VC SE MOV N T02610228 $,VCTS,FEW025CB;SCT150;BKN200;BKN250,1,20210908
281,KATL,26/23,2996,9007,10,0,80052,AO2 SLP135 LTG DSNT SE SW CB DSNT NE SE SW T02610228 $,NA,FEW025;SCT150;BKN200;BKN250,1,20210908
282,KATL,27/22,2995,11005,10,0,72352,AO2 SLP132 CB SE DSNT SE-S MOV N 60002 T02670222 10289 20244 50000 $,NA,FEW025CB;SCT150;BKN200;BKN250,1,20210907
283,KATL,28/22,2995,12005,10,0,72252,AO2 SLP133 CB DSNT NW TCU DSNT S T02830222 $,NA,FEW030;FEW120;SCT200;BKN250,1,20210907
284,KATL,28/21,2994,0,10,0,72152,AO2 LTG DSNT NW SLP130 CB DSNT NW-N T02780211 $,NA,FEW030;SCT120;BKN200;BKN250,1,20210907
285,KATL,29/22,2995,VRB04,10,0,72052,AO2 LTG DSNT N AND NW SLP130 TSE03 TS MOVD NE CB DSNT SE NW-N 60002 T02890222 56019 $,NA,FEW032;FEW110;BKN200;BKN250,1,20210907
286,KATL,27/21,2996,0,10,0,72004,AO2 TSE03 TS MOVD NE CB DSNT NE SE NW T02670211 $,NA,FEW032;FEW090;SCT120;BKN200,1,20210907
287,KATL,26/22,2997,34004,10,0,71952,AO2 SLP139 OCNL LTGICCA VC E-SE TS VC E-SE MOV NE CB DSNT NE SE NW T02610217 $,VCTS,FEW034CB;SCT085;BKN120;BKN200,1,20210907
288,KATL,26/21,2997,31004,10,0,71949,AO2 LTG DSNT ALQDS OCNL LTGICCA VC E-SE TS VC E-SE MOV NE CB DSNT NE SE NW $,VCTS,FEW034CB;SCT085;BKN120;BKN200,1,20210907
289,KATL,27/21,2998,31006,10,0,71852,AO2 LTG DSNT ALQDS RAE19B36E45 TSB38 SLP143 FRQ LTGICCGCA W-NW TS W-NW MOV NE CB DSNT ALQDS TCU DSNT NE P0002 T02670211 $,TS,FEW036CB;SCT070;BKN110;BKN200,1,20210907
290,KATL,28/21,2999,3004,10,0,71839,AO2 LTG DSNT NE AND SW AND W RAE19B36 TSB38 OCNL LTGICCA W-NW TS W-NW MOV NE CB DSNT NE SW NW TCU DSNT E P0002 T02780206 $,#NAME?,SCT038CB;SCT070;BKN110;BKN200,1,20210907
291,KATL,26/22,3001,11006,6,0,71752,AO2 RAB15 SLP151 VIS LWR SE-S CB SE-S MOV NE TCU N-NE SE SW P0011 60012 T02610217 10294 20228 58009,#NAME?,FEW028CB;SCT038TCU;BKN080;BKN140;BKN200,0,20210907
292,KATL,28/22,3001,0,10,0,71652,AO2 SLP154 TCU DSNT SW T02830222,NA,FEW026;SCT070;BKN140;BKN200,0,20210907
293,KATL,27/22,3003,13005,8,0,71552,AO2 SLP159 T02720222,NA,FEW014;SCT085;BKN140;BKN200,0,20210907
294,KATL,25/22,3003,9007,7,0,71452,AO2 SLP161 60001 T02500217 51005,NA,SCT009;BKN080;BKN140;BKN200,0,20210907
295,KATL,25/22,3003,9007,7,0,71450,AO2,NA,SCT008;BKN075;BKN140;BKN200,0,20210907
296,KATL,24/22,3003,9006,6,0,71420,AO2 CIG 005V009 T02390217,BR,BKN007;BKN036;BKN080;OVC140,0,20210907
297,KATL,24/22,3003,8006,2,0,71352,AO2 SFC VIS 5 RAB1255E14 SLP159 CIG 004V008 BINOVC P0001 T02390222,BR,OVC006,0,20210907
298,KATL,23/22,3003,7005,2,0,71326,AO2 SFC VIS 5 RAB1255E14 CIG 004V007 P0001 T02330217,BR,BKN005;BKN036;BKN060;OVC140,0,20210907
299,KATL,R09R/P6000,3003,VRB03,1,0,71252,AO2 SFC VIS 2 SLP159 TWRINC T02330217,BR,OVC004,0,20210907
300,KATL,R09R/P6000,3002,VRB05,1,0,71235,AO2 SFC VIS 1 1/2 TWRINC T02280217,BR,BKN003;OVC090,0,20210907
301,KATL,R09R/P6000,3002,8004,1,0,71204,AO2 SFC VIS 5 CIG 003V006 TWRINC T02280211,BR,BKN005;BKN095;OVC200,0,20210907
302,KATL,22/21,3002,9004,6,0,71152,AO2 SLP156 60000 T02220206 10228 20217 53014,BR,FEW005;SCT033;BKN100;BKN200,0,20210907
303,KATL,22/21,3000,0,7,0,71052,AO2 RAE0953 SLP149 P0000 T02220206,NA,SCT033;BKN110;BKN200,0,20210907
304,KATL,23/21,2998,9004,9,0,70952,AO2 RAB49 SLP143 P0000 T02280206,#NAME?,BKN037;BKN050;BKN100;BKN200,0,20210907
305,KATL,23/21,2997,7003,10,0,70852,AO2 SLP141 T02280206 53005,NA,FEW020;BKN055;BKN095;BKN200;BKN250,0,20210907
306,KATL,22/20,2996,11004,10,0,70752,AO2 SLP135 T02220200,NA,FEW020;SCT095;SCT200;BKN250,0,20210907
307,KATL,22/20,2996,19003,8,0,70652,AO2 SLP136 T02170200,NA,FEW050;FEW100;SCT200;BKN250,0,20210907
308,KATL,23/21,2996,0,10,0,70552,AO2 SLP134 60000 T02280206 10244 20222 58003,NA,FEW050;FEW100;SCT200;BKN250,0,20210907
309,KATL,23/21,2997,29004,10,0,70452,AO2 SLP139 T02280206 402940228,NA,FEW100;SCT200;BKN250,0,20210907
310,KATL,23/21,2997,0,10,0,70352,AO2 SLP137 T02330206,NA,FEW200;BKN250,0,20210907
311,KATL,23/20,2997,0,10,0,70252,AO2 SLP137 60000 T02330200 53005,NA,FEW100;BKN200;BKN250,0,20210907
312,KATL,23/21,2996,24005,10,0,70152,AO2 SLP135 T02330211,NA,FEW100;SCT200;BKN250,0,20210907
313,KATL,24/21,2995,0,10,0,70052,AO2 RAE02 SLP133 P0000 T02440211,NA,FEW050;SCT075;BKN100;BKN200,0,20210907
314,KATL,24/20,2995,21005,10,0,62352,AO2 LTG DSNT NE AND S SLP133 CB DSNT NE SE-S P0000 60000 T02440200 10294 20239 53006,#NAME?,FEW025;SCT060;BKN080;BKN200,0,20210906
315,KATL,26/23,2995,28005,8,0,62252,AO2 RAB49 SLP131 TCU DSNT NE P0000 T02560228,#NAME?,FEW025;BKN070;BKN100;OVC200,0,20210906
316,KATL,26/23,2994,21005,10,0,62152,AO2 SLP127 T02610228,NA,FEW025;SCT060;BKN080;BKN200,0,20210906
317,KATL,26/22,2993,27007,10,0,62052,AO2 LTG DSNT SE SLP126 CB DSNT NE-SE-SW TCU DSNT SE 60000 T02610217 55011,NA,FEW024;FEW055;SCT090;BKN200,0,20210906
318,KATL,27/22,2993,31007,10,0,61952,AO2 LTG DSNT W RAE04 SLP126 CB DSNT NE SE S-W TCU DSNT SE P0000 T02720217,NA,FEW026;FEW048;SCT095;BKN200,0,20210906
319,KATL,26/23,2996,33006,6,0,61852,AO2 LTG DSNT SE AND SW RAB42 SLP134 CB DSNT SE SW TCU NE S-SW P0000 T02610228,#NAME?,FEW026TCU;SCT047;BKN090;BKN200,0,20210906
320,KATL,28/21,2997,29006,10,0,61752,AO2 SLP137 CB DSNT SW W T02830211 10283 20228 58009,NA,FEW024;SCT044;SCT080;BKN200,0,20210906
321,KATL,27/22,2999,32008,9,0,61652,AO2 LTG DSNT S SLP145 CB DSNT S TCU NW-N DSNT S W T02670217,NA,FEW026TCU;SCT045;BKN085;BKN200,0,20210906
322,KATL,28/22,3000,32008,10,0,61552,AO2 SLP147 TCU S-SW DSNT NE T02780217,NA,SCT022TCU;BKN045;BKN100;BKN200,0,20210906
323,KATL,28/22,3000,31006,10,0,61528,AO2 TCU DSNT N T02780217,NA,SCT020;BKN045;BKN080;BKN200,0,20210906
324,KATL,27/22,2999,31008,10,0,61452,AO2 SLP147 T02720217 51006,NA,BKN016;BKN045;BKN085;BKN200,0,20210906
325,KATL,27/22,3000,30006,10,0,61450,AO2,NA,BKN016;BKN045;BKN085;BKN200,0,20210906
326,KATL,25/21,2999,24007,9,0,61352,AO2 SLP146 TCU DSNT SW-W T02500211,NA,FEW012;SCT045;SCT090;BKN200,0,20210906
327,KATL,24/21,2999,26005,8,0,61252,AO2 SLP145 T02390211,NA,FEW037;BKN080,0,20210906
328,KATL,23/21,2998,20004,8,0,61152,AO2 SLP140 T02280206 10233 20228 53008,NA,BKN037;OVC080,0,20210906
329,KATL,23/21,2996,25005,10,0,61052,AO2 SLP133 T02330206,NA,SCT037;BKN100,0,20210906
330,KATL,23/21,2995,25004,10,0,60952,AO2 SLP129 T02330206,NA,BKN110;BKN220,0,20210906
331,KATL,23/21,2995,24007,10,0,60852,AO2 SLP131 T02330206 56006,NA,SCT220,0,20210906
332,KATL,23/20,2995,24006,10,0,60752,AO2 SLP131 T02280200,NA,FEW200,0,20210906
333,KATL,23/20,2997,24004,10,0,60652,AO2 SLP136 T02280200,NA,FEW200,0,20210906
334,KATL,23/20,2997,22005,10,0,60552,AO2 SLP137 T02280200 10272 20228 50004,NA,FEW040;FEW250,0,20210906
335,KATL,23/20,2998,22006,10,0,60452,AO2 SLP142 T02330200 403000161,NA,SCT034;SCT045;SCT250,0,20210906
336,KATL,23/20,2997,22005,10,0,60352,AO2 SLP139 T02330200,NA,FEW032;SCT055;SCT250,0,20210906
337,KATL,24/20,2996,21006,10,0,60252,AO2 SLP134 T02390200 51012,NA,FEW250,0,20210906
338,KATL,24/19,2995,23004,10,0,60152,AO2 SLP132 T02440194,NA,FEW055;SCT250,0,20210906
339,KATL,25/19,2993,20004,10,0,60052,AO2 SLP126 T02500194,NA,FEW055;SCT250,0,20210906
340,KATL,27/19,2992,20004,10,0,52352,AO2 SLP124 T02720189 10300 20272 56009,NA,FEW055;FEW080;SCT250,0,20210905
341,KATL,29/18,2993,29006,10,0,52252,AO2 SLP125 MDT CU E & DSNT S T02940183,NA,FEW055;SCT080;SCT250,0,20210905
342,KATL,29/18,2994,28005,10,0,52152,AO2 SLP129 MDT CU NW-NE & DSNT SW T02890178,NA,FEW050;SCT075;SCT250,0,20210905
512,KPDK,26/14,3008,0,10,0,102153,AO2 SLP176 T02610139,NA,CLR,0,20210910
513,KATL,27/11,3008,VRB03,10,0,102152,AO2 SLP177 T02720111,NA,SCT060;SCT250,0,20210910
515,KPDK,23/17,3002,14003,10,0,42353,AO2 SLP156 T02330167 10289 20233 55001,NA,CLR,0,20210904
516,KPDK,26/16,3001,0,10,0,42253,AO2 SLP152 T02560156,NA,CLR,0,20210904
517,KPDK,28/14,3002,13003,10,0,42153,AO2 SLP153 T02780139,NA,CLR,0,20210904
518,KPDK,28/14,3002,VRB03,10,0,42053,AO2 SLP154 T02780144 56017,NA,CLR,0,20210904
519,KPDK,28/14,3003,NA,10,0,41953,AO2 SLP156 T02830144,NA,CLR,0,20210904
520,KPDK,28/14,3006,0,10,0,41853,AO2 SLP164 T02830139,NA,CLR,0,20210904
521,KPDK,27/14,3007,0,10,0,41753,AO2 SLP170 T02670144 10272 20161 58012,NA,CLR,0,20210904
522,KPDK,27/15,3009,VRB03,10,0,41653,AO2 SLP176 T02670150,NA,CLR,0,20210904
523,KPDK,26/14,3010,VRB04,10,0,41553,AO2 SLP181 T02560139,NA,CLR,0,20210904
524,KPDK,24/14,3011,0,10,0,41453,AO2 SLP184 T02390144 50005,NA,CLR,0,20210904
525,KPDK,23/15,3012,0,10,0,41353,AO2 SLP187 T02280150,NA,CLR,0,20210904
526,KPDK,20/17,3011,0,10,0,41253,AO2 SLP185 T02000167,NA,CLR,0,20210904
527,KPDK,16/15,3009,1003,10,0,41153,AO2 SLP182 T01560150 10172 20150 53010,NA,CLR,0,20210904
528,KPDK,15/14,3008,0,10,0,41053,AO2 SLP174 T01500144,NA,CLR,0,20210904
529,KPDK,16/14,3006,0,10,1,40953,AO2 SLP168 T01560144,NA,CLR,0,20210904
530,KPDK,16/15,3006,0,10,1,40853,AO2 SLP169 T01560150 56006,NA,CLR,0,20210904
531,KPDK,16/15,3006,0,10,1,40753,AO2 SLP169 T01610150,NA,CLR,0,20210904
532,KPDK,16/16,3007,0,10,1,40653,AO2 SLP171 T01610156,NA,CLR,0,20210904
533,KPDK,17/16,3008,0,10,1,40553,AO2 SLP174 T01720156 10222 20161 51001,NA,CLR,0,20210904
534,KPDK,17/16,3008,0,10,1,40453,AO2 SLP174 T01670156 402720167,NA,CLR,0,20210904
535,KPDK,18/16,3008,0,10,1,40353,AO2 SLP175 T01780156,NA,CLR,0,20210904
536,KPDK,18/16,3008,0,10,0,40253,AO2 SLP173 T01830161 51011,NA,CLR,0,20210904
537,KPDK,19/16,3008,0,10,0,40153,AO2 SLP174 T01890161,NA,CLR,0,20210904
538,KPDK,20/16,3005,0,10,0,40053,AO2 SLP166 T02000161,NA,CLR,0,20210904
539,KPDK,22/16,3005,0,10,0,32353,AO2 SLP163 T02220161 10272 20222 56006,NA,CLR,0,20210903
540,KPDK,25/14,3005,16004,10,0,32253,AO2 SLP164 T02500139,NA,CLR,0,20210903
541,KPDK,27/14,3006,0,10,0,32153,AO2 SLP164 T02670139,NA,CLR,0,20210903
542,KPDK,27/13,3007,14003,10,0,32053,AO2 SLP167 T02670133 56014,NA,CLR,0,20210903
543,KPDK,26/13,3008,0,10,0,31953,AO2 SLP172 T02610133,NA,CLR,0,20210903
544,KPDK,27/13,3009,NA,10,0,31853,AO2 SLP174 T02720128,NA,CLR,0,20210903
545,KPDK,26/12,3011,VRB04,10,0,31753,AO2 SLP181 T02610122 10267 20189 58007,NA,CLR,0,20210903
546,KPDK,26/12,3012,7006,10,0,31653,AO2 SLP186 T02560122,NA,CLR,0,20210903
547,KPDK,26/13,3013,6006,10,0,31553,AO2 SLP189 T02560133,NA,CLR,0,20210903
548,KPDK,24/14,3013,10005,10,0,31453,AO2 SLP188 T02440139 51013,NA,CLR,0,20210903
549,KPDK,22/14,3012,NA,10,0,31353,AO2 SLP185 T02220144,NA,CLR,0,20210903
550,KPDK,21/16,3010,VRB05,10,0,31253,AO2 SLP180 T02110161,NA,CLR,0,20210903
551,KPDK,19/16,3009,0,10,0,31153,AO2 SLP175 T01890161 10206 20183 53022,NA,CLR,0,20210903
552,KPDK,19/16,3006,VRB03,10,0,31053,AO2 SLP165 T01890161,NA,CLR,0,20210903
553,KPDK,19/17,3005,0,10,1,30953,AO2 SLP160 T01890172,NA,CLR,0,20210903
554,KPDK,19/17,3002,0,10,1,30853,AO2 SLP150 T01940172 52000,NA,CLR,0,20210903
555,KPDK,20/18,3002,6003,10,1,30753,AO2 SLP148 T02000178,NA,CLR,0,20210903
556,KPDK,21/18,3003,0,10,1,30653,AO2 SLP149 T02060183,NA,SCT050,0,20210903
557,KPDK,20/19,3002,0,10,1,30553,AO2 SLP151 T02000189 10267 20200 50001,NA,FEW050,0,20210903
558,KPDK,21/19,3002,0,10,1,30453,AO2 SLP152 T02060194 403060183,NA,BKN050,0,20210903
559,KPDK,21/19,3002,0,10,1,30353,AO2 SLP149 T02060194,NA,CLR,0,20210903
560,KPDK,22/19,3002,0,10,0,30253,AO2 SLP149 T02220189 51021,NA,CLR,0,20210903
561,KPDK,23/19,3001,0,10,0,30153,AO2 SLP146 T02280194,NA,CLR,0,20210903
562,KPDK,25/19,2998,36007,10,0,30053,AO2 SLP136 T02500194,NA,SCT048;BKN060,0,20210903
563,KPDK,26/19,2995,0,10,0,22353,AO2 SLP129 T02610194 10306 20261 53009,NA,BKN060,0,20210902
564,KPDK,29/17,2994,36003,10,0,22253,AO2 SLP123 T02890172,NA,CLR,0,20210902
565,KPDK,28/18,2993,0,10,1,22153,AO2 SLP120 T02780178,NA,SCT050;BKN060,0,20210902
566,KPDK,29/17,2993,0,10,1,22053,AO2 SLP117 T02890172 56014,NA,FEW055,0,20210902
567,KPDK,23/19,2994,3003,10,0,21253,AO2 SLP123 T02280189,NA,CLR,0,20210902
568,KPDK,19/18,2992,34003,10,0,21153,AO2 SLP117 T01940183 10211 20183 53019,NA,CLR,0,20210902
569,KPDK,19/18,2989,0,10,0,21053,AO2 SLP108 T01890178,NA,CLR,0,20210902
570,KPDK,19/18,2987,0,10,1,20953,AO2 SLP098 T01940183,NA,CLR,0,20210902
571,KPDK,19/18,2986,35005,10,1,20853,AO2 SLP095 T01940183 53003,NA,CLR,0,20210902
572,KPDK,21/18,2986,32005,10,1,20753,AO2 SLP093 T02060183,NA,CLR,0,20210902
573,KPDK,21/19,2985,31005,10,1,20653,AO2 SLP091 T02110189,NA,CLR,0,20210902
574,KPDK,21/19,2985,30003,10,1,20553,AO2 SLP092 T02110194 10261 20211 50005,NA,CLR,0,20210902
575,KPDK,22/19,2985,30003,10,1,20453,AO2 SLP092 T02220194 403000211,NA,CLR,0,20210902
576,KPDK,22/19,2985,29005,10,1,20353,AO2 SLP091 T02220194,NA,CLR,0,20210902
577,KPDK,23/19,2984,32006,10,0,20253,AO2 SLP087 T02330194 51016,NA,CLR,0,20210902
578,KPDK,24/19,2984,32005,10,1,20153,AO2 SLP088 T02390194,NA,CLR,0,20210902
579,KPDK,24/19,2981,33005,10,1,20053,AO2 SLP079 T02440194,NA,CLR,0,20210902
580,KPDK,26/19,2979,31005,10,1,12353,AO2 SLP071 T02610194 10300 20261 53004,NA,CLR,0,20210901
581,KPDK,28/19,2978,34006,10,0,12253,AO2 SLP066 T02780194,NA,CLR,0,20210901
582,KPDK,29/19,2978,33010G17,10,0,12153,AO2 SLP065 T02940189,NA,BKN047,0,20210901
583,KPDK,29/19,2978,31008,10,0,12053,AO2 SLP065 T02890194 58004,NA,FEW042;BKN050,0,20210901
584,KPDK,29/19,2978,33011G17,10,0,11953,AO2 SLP067 T02940194,NA,SCT038;BKN045;BKN055,0,20210901
585,KPDK,28/20,2980,33010G16,10,0,11853,AO2 SLP072 T02780200,NA,SCT038;SCT047,0,20210901
586,KPDK,28/19,2979,33011,10,0,11753,AO2 SLP069 T02780194 10283 20217 50002,NA,SCT034;SCT043,0,20210901
587,KPDK,27/20,2979,28013G22,10,0,11653,AO2 SLP071 T02720200,NA,SCT030;BKN038,0,20210901
588,KPDK,27/19,2979,30014G22,10,0,11553,AO2 SLP073 T02670194,NA,FEW025;SCT032,0,20210901
589,KPDK,25/19,2978,30012G19,10,0,11453,AO2 SLP069 T02500194 53006,NA,FEW025,0,20210901
590,KPDK,23/19,2977,29012G21,10,0,11353,AO2 SLP066 T02330194,NA,SCT018,0,20210901
591,KPDK,23/19,2977,28010G20,10,0,11326,AO2 T02280194,NA,BKN017,0,20210901
592,KPDK,22/19,2977,29010,10,0,11303,AO2 T02220194,NA,SCT017,0,20210901
593,KPDK,22/19,2976,28010,10,0,11253,AO2 SLP065 T02170194,NA,BKN017,0,20210901
594,KPDK,22/20,2976,27008,10,0,11200,AO2 T02170200,NA,OVC019,0,20210901
595,KPDK,22/20,2976,25009,10,0,11153,AO2 SLP064 60001 70068 T02170200 10217 20211 53014,NA,BKN011;OVC021,0,20210901
596,KPDK,21/20,2974,26007,10,0,11053,AO2 SLP056 T02110200,NA,BKN011;OVC021,0,20210901
597,KPDK,21/20,2974,26008,10,0,11048,AO2,NA,BKN014;OVC021,0,20210901
598,KPDK,22/20,2973,25008,10,0,11024,AO2 T02170200,NA,OVC016,0,20210901
599,KPDK,21/20,2972,27009,10,1,10953,AO2 SLP049 T02110200,NA,OVC014,0,20210901
